date,symbol,equity,cash,positions
2023-06-02,GOOGL,4025094.5,4030767.09,1
2023-06-05,GOOGL,4021096.86,4030767.09,1
2023-06-06,GOOGL,4418410.22,4422759.07,1
2023-06-07,GOOGL,4433757.14,4422759.07,1
2023-06-08,GOOGL,4434905.74,4422759.07,1
2023-06-09,GOOGL,4434618.58,4422759.07,1
2023-06-12,GOOGL,4430119.78,4422759.07,1
2023-06-13,GOOGL,4429513.62,4422759.07,1
2023-06-14,GOOGL,4430024.11,4422759.07,1
2023-06-15,GOOGL,4425493.4,4422759.07,1
2023-06-16,GOOGL,4430470.81,4422759.07,1
2023-06-20,GOOGL,4431842.75,4422759.07,1
2023-06-21,GOOGL,4439978.81,4422759.07,1
2023-06-22,GOOGL,4431683.22,4422759.07,1
2023-06-23,GOOGL,4434267.63,4422759.07,1
2023-06-26,GOOGL,4447030.19,4422759.07,1
2023-06-27,GOOGL,4446841.4,4446841.4,0
2023-06-28,GOOGL,4446841.4,4446841.4,0
2023-06-29,GOOGL,4446841.4,4446841.4,0
2023-06-30,GOOGL,4446841.4,4446841.4,0
2023-07-03,GOOGL,4446841.4,4446841.4,0
2023-07-05,GOOGL,4446841.4,4446841.4,0
2023-07-06,GOOGL,4446841.4,4446841.4,0
2023-07-07,GOOGL,4446841.4,4446841.4,0
2023-07-10,GOOGL,4446841.4,4446841.4,0
2023-07-11,GOOGL,4446841.4,4446841.4,0
