date,symbol,equity,cash,positions
2022-08-02,AAPL,102235.41,102235.41,0
2022-08-03,AAPL,102235.41,102235.41,0
2022-08-04,AAPL,102235.41,102235.41,0
2022-08-05,AAPL,102235.41,102235.41,0
2022-08-08,AAPL,102235.41,102235.41,0
2022-08-09,AAPL,102235.41,102235.41,0
2022-08-10,AAPL,102235.41,102235.41,0
2022-08-11,AAPL,102235.41,102235.41,0
2022-08-12,AAPL,102235.41,102235.41,0
2022-08-15,AAPL,102235.41,102235.41,0
2022-08-16,AAPL,102235.41,102235.41,0
2022-08-17,AAPL,102235.41,102235.41,0
2022-08-18,AAPL,102235.41,102235.41,0
2022-08-19,AAPL,102235.41,102235.41,0
2022-08-22,AAPL,102235.41,102235.41,0
2022-08-23,AAPL,102235.41,102235.41,0
2022-08-24,AAPL,102235.41,102235.41,0
2022-08-25,AAPL,102235.41,102235.41,0
2022-08-26,AAPL,102235.41,102235.41,0
2022-08-29,AAPL,102235.41,102235.41,0
2022-08-30,AAPL,102235.41,102235.41,0
2022-08-31,AAPL,102235.41,102235.41,0
2022-09-01,AAPL,102235.41,102235.41,0
2022-09-02,AAPL,92008.82,92151.05,1
2022-09-06,AAPL,91927.14,92151.05,1
2022-09-07,AAPL,91926.61,91837.63,1
2022-09-08,AAPL,91827.95,91837.63,1
2022-09-09,AAPL,92019.34,91837.63,1
2022-09-12,AAPL,92417.93,91837.63,1
2022-09-13,AAPL,102581.5,102581.5,0
2022-09-14,AAPL,102581.5,102581.5,0
2022-09-15,AAPL,102581.5,102581.5,0
2022-09-16,AAPL,102581.5,102581.5,0
2022-09-19,AAPL,102581.5,102581.5,0
2022-09-20,AAPL,102581.5,102581.5,0
2022-09-21,AAPL,102581.5,102581.5,0
2022-09-22,AAPL,102581.5,102581.5,0
2022-09-23,AAPL,102581.5,102581.5,0
2022-09-26,AAPL,102581.5,102581.5,0
2022-09-27,AAPL,102581.5,102581.5,0
2022-09-28,AAPL,102581.5,102581.5,0
2022-09-29,AAPL,102581.5,102581.5,0
